company,career,education,region,reg,deadline,type,title,job,tag
(주)스튜디오에이엠티,신입 · 경력,학력무관,서울 종로구,2022-06-08,2022-06-26,정규직,"[STUDIOAMT/아모멘토] 경영지원 인사,총무 / 브랜드 CS담당자 모집","
, 더존, 법인결산, 부가세신고, 재무제표, 재무회계,  외            ",고객상담·TM
(주)에이와마케팅,신입 · 경력,학력무관,서울 서초구,2022-06-08,2022-06-21,정규직 · 인턴직,[EYWA] 22년 각 부문 신입 및 경력 채용,"
, 경리, 더존, 계산서발행, 기업회계, 법인결산,  외            ",고객상담·TM
㈜더스크랙,신입 · 경력,학력무관,서울 강서구,2022-06-08,2022-06-21,정규직,성장하는 기업에서 CS 담당자분을 모십니다.,"
, 구매관리, 물류관리, 자재관리, 재고관리, 창고관리,  외            ",고객상담·TM
(주)윤씨네,신입 · 경력,고졸 이상,경기 화성시,2022-06-08,2022-06-21,정규직,"생산부,자재,설치,사무보조,발주,영업 담당 채용","
, 사무보조, 배송기사, 1톤, 영업관리, 영업지원,  외            ",고객상담·TM
(주)삼덕티엘에스,신입 · 경력,"대학(2,3년) 이상",충남 아산시,2022-06-08,2022-06-14,정규직,(주)삼덕티엘에스 아산거점 행정지원 직무 채용,"
, 비서, 사무직, 사무보조, 사무행정, 경영지원,  외            ",고객상담·TM
(주)심슨교육,신입 · 경력,"대학(2,3년) 이상",서울 광진구,2022-06-08,2022-10-07,정규직 · 전임,2022 심슨어학원 부문별 인재채용,"
, 더존, 법인결산, 부가세신고, 회계결산, 사무직,  외            ",고객상담·TM
그랑파리,경력무관,"대학(2,3년) 이상",서울 강남구,2022-06-09,2022-06-17,정규직,온라인 쇼핑몰 제품설명 / SNS 광고 계정관리,"
, 사무보조, 콘텐츠관리, Excel, OA, 매장관리,  외            ",고객상담·TM
강림중공업(주),신입 · 경력,학력무관,경남전체,2022-06-06,2022-06-17,정규직 · 계약직,"강림중공업, 강림인슈 신입/경력 채용","
, 백엔드/서버개발, 정보보안, SE(시스템엔지니어), 네트워크, 경리,  외            ",고객상담·TM
(주)에스제이더블유인터내셔널,신입 · 경력,학력무관,서울 영등포구,2022-06-06,2022-06-16,정규직 · 계약직,[시원스쿨] 각 부문별 신입/경력 채용,"
, 보안컨설팅, 앱개발, 웹개발, 웹마스터, 유지보수,  외            ",고객상담·TM
(주)셜대학원,경력무관,대학교(4년) 이상,대구 수성구,2022-05-27,2022-06-26,정규직,초중등부 수학/과학 강사채용,"
, 학원영업, 공부방교사, 과외, 교육컨설턴트, 방문교사,  외            ",고객상담·TM
