data_url,data_title_,data_name_,data_field_,data_tag_,data_fieldbody_,data_pay_
https://www.talentbank.co.kr/common/expertView?userSeq=1572,"신규사업성검토,사업계획기획및 전략수립,종합경영진단,경영평가,코스탁기업등록 위한 자금조달등",prokim98**,"경영전략/신사업, 재무/투자, 마케팅","경영진단, 경영전략, 재무, 자금조달, 사업성검토수립, 회계, 시장조사분석, 정부연구개발활용자문, 코스탁등록종합자문, 경영관련교육및사외이사, 감사, 디자인경영및정부디자인혁신, 자금활용자문, 벤처창업기업종합자문, 엔젤투자"," 소비자가 원하면 현재 기업상태 경영종합진단후 중,장기 전략수립과 대안 제시 해드립니다. 정부지원 연구개발비 활용수요가 있을경우 현재 경영평가,심사위원으로 맞춤형 코칭해 줍니다. 투자유치가 필요할경우 경영진단후  은행,증권,창투,개인통한 맞춤형태로 자금 조달해 줍니다. 회계,자금,원가,경영관리부문 삼일회계법인에서  13년 경험으로 경영 자문해 줍니다. 디자인벤처 256개 평가 및 컨설팅 경험으로 자문해 줍니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1605,인공지능스마트팩토리구축 / 정보체계구축 / 정보보안전문가/정보통신강의등 실무를겸비한 전문가,hyunsoo03**,"빅데이터/AI, PM, 서버개발/앱개발, 교육, 온라인마케팅","it시스템개발, 4차산업기술, 스마트팩토리, it정보보호, 개인정보보호컨설팅, 블록체인, 정책과제수행, 정보화전략, 인공지능, 프로젝트매니저, 프로세스컨설팅, 교육산업","ㅇ 본인은 4차산업기술인 블록체인/클라우드/IoT/빅데이터/인공지능/전자상거래 등의 기술력과  AI기반스마트팩토리 구축 컨설팅과 정보통신분야 강의, B2B영업능력 등을 보유한  ICT분야 전문가임 ㅇ 시스템 개발  및 프로젝트 관리 사원 교육     초급개발자들의 능력을 향상시키기 위하여 컴퓨터 운영에 필요한 시스템 프      로그램밍, 국제표준인 UML문서화 방법, 프로그래밍 언어 및 프로젝트관리     방법 등을 교육하여  회사에서 필요로하는 맞춤형 고급자원으로 양성 * 본인은 다년간(9년차) 대학교 등 교육기관에서 SW공학, 컴퓨터보안, 블록체   인/인공지능/클라우드/전자상거래 등 4차산업기술, 웹프로그래밍, 통신프로   토콜 등을 강의함으로 4차산업기술의 전문가임ㅇ 보안인증 신기술개발 프레임워크 연구과제 추진      현재운용하고 있는 시스템은 정보보안에서 인증체계분야로서,      블록체인검증기반 패스워드 없는 인증제품을 개발 출시된 제품으로      본시스템을 기반으로 스마트컨트랙트가 포함된 프레임워크 개발사업을 국      책과제로  추진중임   * 본인은 AI기반 의료정보체계 분석프레임워크  연구개발연구원(3년)의 경력      과 ISMS P 등 정보보안에 대한 다년간의 강의,  ISO27001심사위원, 그리고      국방분야에서 시스템 개발관리의 경험을 기반으로 이더리움과 같은 우리나     라 스마트컨트랙트 개발을 추진하고 있음ㅇ B2B 영업관리     KOTRA 및 중소기업기술정보진흥원에서 주관하는 해외사업 B2B사업에 참    여하여 현재 프랑스, 러시아, 인도네시아, 중국 등과 기업및 제품 매치작업    진행중임   * 현재 본인은 블록체인 기반 정보보호기술(패스워드없는 인증제품)을 정확      하게 해외에 소개할수 있는  B2B 영업의 장점을 활용하여 큰 성과를 내는     경력보유ㅇ  인공지능 의료정보체계 프레임연구원, 정보체계ISP,  국방정보시스템개발","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1615,"기획, 전략, 경영관리 및 재무회계,관리회계 직종의 프로",kyungho6**,"경영전략/관리, 재무/회계/자금","경영기획, 회계세무, 신사업타당성, 원가관리, 사업계획, 일반관리","1) 회계,재무,관리회계 부문  ERP 시스템 도입 (오라클 및 Uni ERP)을 통한 전사적 자원관리화 실현  제조원가계산 및 건설원가계산, 엔지니어링 용역원가계산의    프로세스 정립 및 실행을 통한 적정원가관리 정착  → 월차결산을 통한 관리회계 실현  수출원가에 대한 가이드라인 제시로 입찰경쟁력 강화  → 내부 공헌이익 극대화  법인회계결산, 연결회계결산 및 결산세무조정  회계감사 및 국세,지방세 세무조사 등 다수의 감사,조사 수검  → 대관 대응력 강화  회사채 발행 및 단,중기 회전대 한도 확대 및 차입금리 최소화  → 자금유동성 위기 대응  주식시장 상장을 위한 기업 IPO 추진 2) 경영기획관리부문  단기/중기/장기 사업전략 및 사업계획 수립 및 통제, 진도관리,   경영지표 분석을 통한 안정적 수익관리 수행  사업전략 수립 및 사업부문간 업무조정 등 Controller역할  사업부문 진단을 통한 핵심사업부문과 비핵심사업부문 구분하여  사업구조조정 수행 → 건전성 추진  임원 KPI 및 부서별 성과지표 수립을 통한 MBO 관리체제 정착  신규사업 타당성 검토후 M&A하여 계열법인과의 합병 및 증자,   법인분할/폐업 등 관련업무 수행  신규 공장설립 및 사업화 추진조직 구성 및 실행  해외법인 설립 및 운영안 수립 → 대만  인원합리화를 통한 인사조직 재구조화 수행  → 인력진단, 고과제도, 상벌제도 시행 등3) 생산운영 및 환경안전, 부적합 품질관리, 고객사 VOC 등  공장 신축 lay out 및 생산라인 재배치   자동화설비 수입을 위한 TFT 활동  PC생산제품 물량배분 및 공장별 생산제품 전문화 시행  생산실적 자동화 및 영상출하시스템 개발을 통한 생산공장   자동화시스템 도입  생산제품 출하 등 고객사 납기대응 및 VOC 관리 → 기업이미지 향상  협력업체 평가관리시스템 정착 → 불법파견, 위장도급 예방  공장/현장 안전패트롤 강화 → 무재해 실현","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1618,경영 전략 및 기업 운영 자문,gshan**,"경영전략/관리, M&A/PMI, 투자/IPO, 신규사업/BD, 원가관리","투자유치, 회사운영, 경영전략, 사업분석, 비지니스문서, 경영관리, ipo, m&a","경영운영, 관리 자문지분구조, 자본증자, 투자유치 관련 자문IPO, IR, M&A 자문사업타당성 분석","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1671,경영전반자문 및 경영전략,yjm64**,"경영전략/신사업, 마케팅전략/브랜딩, 인사, 원가관리","화학관련, 제조업, 대표이사, 경영전략, 전략, 사업기획, 전략기획, 경영, 기획, 마케팅전략, 컨설팅, 인사",국내에서 경영전략 및 전반에 대해 필요한 자문을 드릴 수 있습니다.,"1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1690,"패션 상품 및 브랜드 기획자(MD), 액셀러레이터",cover**,"마케팅, 경영전략/신사업, 영업/구매/유통, 제품/공간디자인, 투자/IPO","패션, 브랜드, 상품기획, 비즈니스모델, 사업계획서, 투자유치, 마케팅, 사업기획, 스타트업, 의류, 섬유, 디자인, md, 머천다이저, 창업","패션 대기업 20년 경력의 상품기획자로 국내외 신규 브랜드 런칭(국내 2개, 중국 2개) 및 브랜드 총괄 사업부장으로 근무했습니다.20년간 다수의 사내 프로젝트(전사 ERP구축 프로젝트 外)에 참여함으로써 프로젝트 기반 업무수행 경험을 가지고 있습니다.지금은 경영지도사 및 액셀러레이터의 파트너로써 초기 스타트업의 성장을 위해 비즈니스 모델, 사업계획서 및 마케팅 실무에 대한 교육, 멘토링 등을 지원하고 있습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1505,광고/홍보/마케팅/기업문화/대외협력 ,yojes**,"마케팅, 경영전략/신사업, 법무/대정부, 인사, PM","소비자마케팅, 기업문화, 대외협력, 광고/홍보, 시장트렌드분석, 신사업개발, 수익모델구축, 온앤오프크로스오버, 조직관리/혁신/리빌딩, 방송사업자문, businesscoaching, 전략과제코칭, 경영전반자문, 브랜딩전략, 이미지컨설팅",1. 소비자마케팅 전략 솔루션 제공(광고/홍보/마케팅 경력 20년 이상)2. 대내외 기업문화 개선(PR/CSV)3. 네트워킹 통한 대외협력 제공(정부/기관/대기업 등)4. ICT 이해도 탁월하여 온앤오프 전략 협의 가능5. 시장 트렌드 리딩/인사이트 능력 우수,"1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1522,온라인 마케팅의 강자,keanhw**,"마케팅, 경영전략/신사업, 영업/구매/유통","마케팅, 식품, 농산품, sns, 온라인, 페북마케팅, 마케팅전략, 신상품, 패키지, 디자인, 브랜딩, 브랜드, 영업, 유통","브랜드 광고 마케팅을 10년 이상 담당자, 책임자 역할을 수행한 경험이 있고 최근까지 온라인 마케팅에 대해 많은 경험을 가지고 있습니다.신상품을 개발하고 마케팅 런칭한 경험이 많고, 특히 식품분야에 경험을 가지고 있습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1530,"ICT 기술영업, 컨설팅, 사업기획 전문가",luck8ro**,"IT, 경영전략/신사업, 영업/구매/유통, 마케팅, 엔지니어링","ict, NI, 기술영업, 솔루션영업, 시스템설계, 시스템구축, 컨설팅, 아웃소싱, 벤더관리, 프로젝트관리, iot, SOLUTION, 솔루션, project, 사업관리","ICT/Solution을 기반으로 하는 SI 분야에서 30년 기술/영업/컨설팅 경력으로 기업정보시스템 및 다양한 Solution에 대한 폭넓은 자문이 가능합니다.예1) Cisco Network/UC Solution/Mobility/Security/IoT 등           NMS, 네트워크성능분석, Security, IoT, NFC, Collaboration(협업도구) 등 다양한 솔루션에 대한 대안제시예2) Solution에 대한 컨설팅기반의 기술영업 경력으로 솔루션도입컨설팅, 제안서작성 및 수주, 수주이후 프로젝트관리까지           인천국제공항 데이타통신시스템 수주/구축등 대규모 SI 프로젝트 기술영업 및 PM경력","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1538,연구개발 및 사업 기획 및 사업화,hcs**,"경영전략/신사업, 엔지니어링","자동차, 신제품, 연구개발, 사업기획, 사업화, 프로세스, 친환경에너지, 수소연료전지, 수소전기차, 사업검토, 기술개발검토, 신사업, 경영전략","전공분야는 소음진동 및 미소열공학을 전공하였으며, 열유체 및 신재생에너지 관련한 부문을 부전공으로 학위를 보유하고 있습니다.자동차용 배기시스템 설계/해석 및 시험평가 업무를 현업으로 20년동안 수행하였으며, 소음진동 및 열유체, 신호처리, 금속 및 비철재료등 자동차에서 요구되는 기계역학 및 재료 관련한 지식을 보유하고 있으며, 금속 및 폴리머 재료, 메탈금형 및 플라스틱금형, 자동용접 및 조립, 공정검토 등 생산기술적인 부문에도 상당한 수준의 지식과 겸험을 보유하고 있습니다. 설계및 시험평가 설비구축등 연구소 셋업과 조직구성 등의 경험이 있으며, 해외 연구법인 설립 및 운영등의 경험도 있습니다.신제품 연구개발 및 사업에 대하여 기획에서부터 사업화까지 수차례 직접 현업 및 관리 경험을 보유하고 있습니다.수소전기차 주요 핵심부품 연구개발 기획부터 제품개발 및 사업화 개발가지 수행하여 현재 사업화 진행되어 양산중에 있으며, 자동차용 센서 국산화 사업기획 및 시장검토를 거쳐 제품개발 및 CV, DV, PV 등 글로벌 표준 프로세스를 거치면서 신뢰성검증 완료하여 자동화 생산라인 구축하고 생산 진행중에 있습니다.전장사업 기획 및 인프라 구축을 검토하면서 센서전문 중소기업을 M&A 하여 4년만에 3배의 매출로 성장시키고 추가적으로 시너지를 높일 수 있는 미래성장 품목을 추가하면서 가치를 극대화하여 IPO 추진 진행중에 있으며, 그 외 다수의 사업검토 및 연구개발 검토를 수행하여 다양한 형태의 잇슈에 대한 경험과 노하우를 보유하고 있습니다.사업과 시장을 바라보는 통찰력을 가장 중요하게 생각하고 있는 전문가입니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2327,"인재채용, 면접, Assessment, 퇴직자 경력관리",talentpr**,"인사/총무, 재무/투자, 경영전략/신사업","채용, 면접, 어세스먼트, 퇴직자경력관리, 퇴직상담, 조직진단, 경력개발, 개인정보보호교육, 기업교육컨설팅","  헤드헌팅 비즈니스 조직 총괄(2008년 32명→2019년 10월말 현재 83명)  헤드헌터 스카우트 & 채용 (11년간 160명)  공공기관 및 대기업 신입/경력직 사원 채용 외부 면접관 참여(2017~)  국내외 파트너십 관리, 비즈니스 협력  채용 프로젝트 관리 및 합리적인 Account 조정  헤드헌팅 업무 방법론 및 교육자료 설계, 세미나/워크샵 기획 및 운영, 교육/강의  성공적인 법인 승계작업 총괄 운영(2016~2017)  개인정보보호 체계 수립 및 운영(2014~), 개인정보보호 교육 총괄(2014~2021)  파견사업 운영(2017~2021)  사무실 디자인 설계 및 인테리어 총괄 감독  대기업 퇴직 임원 및 외국계기업 중간관리자 경력관리 프로젝트 참여","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2337,"사출금형(자동차,가전제품) 개발 선행 기술(제품,금형설계,금형제작) 제공",jipark21**,엔지니어링,"생산성금형, 양산성금형, troubleshooting, 금형설계, 정밀의료기사출금형, PVC압출금형, 고무압출금형, 다이캐스팅금형, PU발포금형, 사업계획서, 사업계획, 경영관리","1] 생산성과 양산성이 있는 사출 금형 제작에 있어서 선행기술을 제공 해 드립니다.     모든 자동차 사출금형/가전 사출 금형의 Gate구조,Runner구조 설계제공     디자인된 기구물 사출금형 개발기술 제공     양산중인 사출제품의 근본적 불량 해결      양산중인 사출제품의 생산성 향상에 기술을 제공해 드립니다.     귀사의 사출금형 설계를 완벽하게 제작전 설계 Error 를 없애 드립니다(설계 검도 제공).     귀사의 2D 금형설계를 해 드릴 수 있습니다.2] 의료기 사출 금형 설계 및 제품 양산 기술제공     Syringe 0.5ml,1ml, Multy Cavity 금형개발기술     Hub Multy Cavity금형 개발 기술      Needle Cap,Drip Chamber,혈액보관 튜브 등의 다캐비티 설계기술과 양산기술3] 고무,PVC 등의 Resin사용 압출금형 선행 개발 기술(설계 및 제작 가능)4] 알루미늄의 저압주조금형의 선행 개발기술(설계 및 제작 가능)","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2338,"마케팅 기획, 신제품.신사업 기획 및 타당성 점검, 신제품개발 성공전략 컨설팅",ssbaik**,"신규사업/BD, 마케팅전략/브랜딩, 상품기획, B2B영업, B2C영업","신제품, 기획, 신사업, 마케팅, 성공전략, 전략기획, 타당성검토, 브랜딩, 영업, 컨설팅, 사업기획, 경영, 창업, 상품기획, 경영전략","1. 신규사업 및 신상품 개발 전문가고객의 Needs와 Wants를 빠르게 파악, 이를 Concept화 하고 신상품을 개발 출시하는 부문의 전문가로, 출시를 통하여 많은 신제품부문의 업무성과를 가지고 있습니다.2. 브랜딩 및 마케팅 전략 전문가 향토기업 및 중견기업 컨설팅을 통한 브랜딩 및 마케팅 전략의 성공적 수행 경험 보유대상의 다수 히트 신제품 개발 및 신규사업(친환경사업 및 건강기능 전문점) 전개 대상 / 청정원 브랜드 구조 및 체계 정립, 국내 최초 브랜드 운영매뉴얼 정립   대상의 브랜드 위계 (Hierarchy) 및 포트폴리오(Portfolio) 전략 수립3. 소비재(FMCG)부문 마케팅 외 폭 넓은 업무 경험 및 지식 보유   전사 기획 및 신규사업 부문, 마케팅 부문 (PM, BM, CM, 마케팅기획), 영업부문 (영업기획팀장, 지점장)에서 핵심적 역할 수행으로 중단기 경영전략 및 비전 수립, 경쟁력 강화전략, 연간 사업계획 수립 및 실적관리 업무, 식품 및 친환경/유기농/건강기능식품 관련지식 및 마케팅 역량, 할인점/슈퍼/대리점 등 다수의 유통에 대한 관리능력 보유4. 전략적 리더십 및 임직원 코칭 능력   마케팅 관리/전략, 브랜드 운영 전략, 신제품 개발전략, 창의력 기법 등 외부 강사 경력을 바탕으로 한 업무 지식 교육 및 개인 역량 강화를 위한 자질 겸비* FMCG (Fast Moving Consumer Goods) = 거래가 활발한 소비재(식품, 생활용품 등)을 뜻 함* PM (Product Manager), BM(Brand Manger), CM(Category Manager)","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2341,영업마케팅전략전문가,lordjung**,"경영전략/신사업, 마케팅, 영업/구매/유통","제약, 사업제휴, fmcg, Strategy, 더마화장품, 마케팅, 영업, 마케팅전략, 신사업","제약기업의 마케팅,영업전문가로서 전문의약품, 일반의약품의 채널별 운영전략sales force effectiveness 의 도입 및 실행.전략적 제품 공동마케팅, 영업, 사업부 인수합병, 조직 개발","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2354,"정책자금, 벤처 이노비즈 연구소 인증 전문가 (기술보증기금 30년 근무 본부장경력)",lgspri**,재무/투자,"정책자금, 벤처, 이노비즈, 기업부설연구소, 재무관리, 기술보증기금, 보증기관, 중소기업진흥공단, 소상공인시장진흥공단, 신용보증, 금융","기술보증기금 30년 경력의 본부장 출신으로 보증기관 이용, 정책자금 이용경영지도사, 신용분석사, 기술평가사 자격 보유 및 고용노동부 선정 대한민국 산업현장교수 재무관리 결산관리 벤처 이노비즈 기업부설연구소 인증을 통한 절세 등도소매업의 제조업 전환 등 검토","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2356,마케팅과 경영전략의 이론과 실전 경험으로 무장한 문제 해결사 ,tsyoo**,"마케팅, 경영전략/신사업","마케팅, 브랜딩, 유통관리, 신상품개발, 화장품, 식품, 홈쇼핑, 해외사업, 스토리개발, 경영혁신, 신사업기획, 유통구조개혁, 브랜드관리, 마케팅전략, 신사업","마케팅 리서치부터 신제품 개발, 런칭, 브랜드 개발 및 관리, 유통 개발 및 관리등 마케팅 전반에 대한 이론가 실전 경험을 가지고 있으며 또한 해외 마케팅과 신사업 기획을 위한 다수의 Project를 운영해 왔음. 화장품 및 식품등 소비재 분야에 있어 20년 이상의 경험을 가지고 있으며 엘지전자, 애경, KT&G, KT등 대기업의 신사업 전략, 브랜드 체계 구축 및 개발 컨설팅을 진행하였음.  실무에 있어서는 화장품과 식품 홈쇼핑 기업에서 마케팅, CRM , 해외 사업을 Manage 해 왔음.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2374,제조업 경영컨설팅 및 인증심사 전문가,sleepre20**,마케팅,"마케팅, 수출, ISO인증심사, 마케팅전략, 해외영업, 창업, 스타트업, 온라인마케팅, 사업계획서","1. 제조업종에서 해외영업 25년 경력을 보유하여 전세계 수출컨설팅이 가능합니다.2. 2018년말부터 ISO9001과 14001 국제선임심사원으로서 ISO인증심사를 수행 중이며, 중소기업을 대상으로 인증심사 진행이 가능합니다.3. 2019년부터 현재까지 다수의 창업멘토링, 해외시장조사 및 바이어발굴 강의 및 컨설팅을 진행 중입니다.4. 2020년 11월 한국FTA산업협회 주관, FTA관리사 자격을 획득하여 농식품 및 공산품에 대한 FTA법제 활용 지원 컨설팅을 수행 중입니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2377,경영지도사(재무관리)/국제공인관리회계사/내부통제프로세스/해외공장관리,patrickhwa**,"재무/투자, 경영전략/신사업, 인사/총무",재무/회계/세무/경영전략/신사업/KPI,"국가전문자격증인 경영지도사( 재무관리 ) 자격과 국제공인관리회계사( Certified Management Accountant : 미국 IMA 협회 ) 자격을 보유하고 있습니다. 중견기업 및 외국계 기업에서 재경팀에서 근무하였고, 감사팀 팀장으로 6년간 재직하였고, 인도네시아 여성 의류 생산 공장에서 관리 총괄로 재직한 단기간 근무한 경험이 있습니다. 현재는 코스닥상장사인 (주)원방테크 경영지원실 경영지원팀에 재직 중입니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2385,정부지원사업 사업계획서 작성 전문,dormir**,"경영전략/신사업, 영업/구매/유통, 마케팅, 정부지원사업","데이터분석, 보고서작성, 투자유치, 마케팅, 빅데이터, 경영기획, 손익분석, 구매기획, 구매전략, 삼성전자, 정부지원사업, 기고문, 데이터, 경영지도사","□ 정부지원사업 사업계획서 작성 전문   https://youtu.be/Z13wV98eBVM□ 공공향 Paper job 전문가   공공기관 재직 당시 주집필한 경영실적보고서 (경영평가보고서) 우수등급 획득하여 기재부장관표창 수상  · 공공기관 보고서 작성 전문□ 공공기관/스타트업 재직 당시 보도자료, CEO연설문/기고문 작성 전담   어떤 형태의 집필도 가능□ O2O 스타트업 Operating의 처음부터 끝을 경험   투자보고서 작성, 실사 대응 등 VC 및 공공 투자 유치 성공 견인   O2O의 공급자 사업부, 고객 사업부 사업부장을 최전방에서 기획 및 실행   중기 스타트업 기업의 C Level로 주요 의사결정 지원   · data 분석을 통한 솔루션 제공□ 해외시장 개척   삼성전자 현장전문가로, 에콰도르 과야킬 분소에 단신 파견  · 시장 개척, 로맨틱, 성공적","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2395,"중소(벤처)기업 보유기술 사업화지원 : 제약, 식품, 화장품분야",edusd11**,"경영전략/신사업, 영업/구매/유통, 마케팅","건강식품, 화장품, 특허기술사업화, 개별인증, 정책자금, 중국, 베트남, 천연물, 기능성물질, 프랑스, 유럽","1. 신기술사업화- 식품, 화장품, 의약부외품 등   창업부터 육성까지 컨설팅2. 운영 및 시설 정책자금신청 사업계획서 작성3. 영업대행-중국, 베트남, 유럽(프랑스)수출파트너 지원","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2414,경영관리 및 재무관리,yj16**,"경영전략/신사업, 재무/투자","경영전락, 재무총괄, 경영, 사업기획, 마케팅전략, 전략기획, 재무타당성분석, 경영전략, 스타트업","새한그룹 공체채입사를 시작으로 재무팀에서 회계. 원가계산 .세무조사 등의 업무를시작하여 조합기획실에서 신규사업검토 . 전사전산화직업프로젝트를 수행한 다양한 경험과 실역을 갖추었고 이후 새한그룹 게열사인 방송제작 및 엔터테인몬트관련회사에서 재무.회계.인사.총무 등 전사적인 관리를 담당하는 관리팀장으로 약 10년간 근무하였음니다.이후 IPO준비중인 도레미레코드라는 회사에서 CFO로 약 10년간 근무하면서 재무관리 . 인사총무 . 공장관리 등 전반적인 관리 업무를 총괄하였음니다.그리고 커튼콜미디어라는 드라마제작사에서 CFO를 역임하면서 회사제무관리 . 인사총무 등의 전체관리부문 및 세무 . 세무대응 등을 담당하였음니다.저는 약 30여년 동안 제조업 및 엔터테인먼트회사 . 드라마제작사 등에서 관리부문만 줄곧 담당하면서 회계관리 . 인사.총무 . 자재 , 공장관리 . 생산관리 등의 다양하고 폭넓은 업무 수행과 세무관련 세무조사 및 세무조사 대응 등의 다양한 실무 능력과 업무 수행 능력을 갖추고 있다고 자부합니다그리고 관리부문 및 인력관리 . 조직관리 등에 대해서도 원만하게 회사와 직원간들간의 원한할 조직관리에도 능력을 보유하고 있음니다.전체 회사재무관리부문과 조직관리 능력을 바탕으로 회사 성장에 도움을 줄수 있는 사람이라고 자부합니다항상 성실한 자세로 빠르게 변화하는 미래시대에 대비할수 있는 준비를 위해 항상 노력하고 공부하는 사람입니다.재무관리 능력뿐만 아니라 두터운 인맥을 통해 회사에 문제점들을 합리적이고 능동적으로 대처하고 대비할수 있는 인프라도 추축하고 있음니다관리부문 . 마케팅부문 등 제가 가진 능력을 충분히 발휘할수 있다면 귀사의 성장에 큰 기여를 할수 있는 다양하고 풍부한 경험을 소유하고 있는 인재라고 감히 말씀드릴수 있읍니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=2415,"기업의 성장통 치유, 후계자 육성은 기업 성장의 키워드 입니다. 저와 함께 하시죠!",goldbra**,"경영전략/신사업, 영업/구매/유통, 마케팅","종합상사(해외무역), 해외법인장, 전자부품, 자동차부품, 구매본부장, 사업부장, 유럽, 중국, 산업포장수상, 대표이사, 사무생산성, 신시장개척","1. 종합상사에서 무역 업무로 시작된 탄탄한 해외 영업 감각.2. 전자회사의 해외법인장 (폴란드)3. 삼성전자 협력사(당시 코스닥 상장사)에서 전자 부품 납품및 해외 영업 총괄 및 대표이사 ( 5년 )4. 현대자동차 협력사(매출3조원 상당)에서 구매/영업본부장 10여년 수행후 계열사 대표이사 (3년)      > 해외법인 10여개 설립 총괄      > 중국 자동차 업계 영업, 중국내에 3개 생산 법인 설립      > 미국 GM, 독일 폭스바겐과의 마케팅 추진 총괄5. 대기업(대우)의 해외법인장, 사업부장을 거치어 중견기업들 ( 삼성,현대자동차 협력사 )에서 본부장, 대표이사를  역임 (해외,국내 영업,구매, 해외프로젝트 그리고 제조업의 경영)은 폭 넓고 깊이 있는 경영의 경험과 노하우를 갖추고  있다고 자부 합니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1947,신사업 전략기획&기술 사업화 전문,mksbu**,"신규사업/BD, 경영전략/관리, 연구개발/설계, 상품기획, PM","기술사업화, 국가연구개발과제, 인사관리, 스타트업, 신사업, 스마트제조, projectmanaging, 화학&에너지, 바이오&친환경, 플라스틱가공, 고기능필름, 건축인테리어자재, 마케팅, 경영&기술&창업컨설팅, 사업&연구전략기획","o 대중소기업에서 36년동안 사업개발/연구개발/기술사업화Project업무와 기술자문/경영컨설팅/창업멘토링 등 경력과 경험을 기반으로 신규사업 발굴/연구개발프로젝트/기술사업화 등 기술자문 분야와 전사적 경영/시스템 진단 및 체계화 등 컨설팅분야, 국가연구개발과제 제안/수행 분야, 스마트제조/품질관리/지재권 분야 등에 도움을 드릴 수 있습니다. 기업에서 사업화/연구개발 수행했던 분야는 정보전자용고기능코팅Film&점착Tape류, 부품소재/건축자재, 포장재/광고재/산업자재류 및 화학원료&이온도전재료 등입니다.o 과학기술인으로 특허20건/실용3건/의장3건 등 등록 지식재산권을 보유하고 있고, 국가연구개발과제 총괄책임자 수행과 산기평/산기진/기정원/소공인/중기유통센터/국가연구장비 등의 국가과제 심사위원으로 활동하고 있고, 대한민국산업현장교수(화학), 고경력과학기술인활용사업, WC300R&D해외마케팅전략사업, 창진원 기술혁신형창업기업지원사업에 참여하고 있으며, 한국벤처기업협회/경기사회적기업지원센터/한국장학재단/서울창업허브 창업멘토로 활동하고 있습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1958,품질 전문가,htjeong**,엔지니어링,"개발품질, 제조품질, 부품품질, 고객품질, 신뢰성시험, 품질기획, 품질교육, 6시그마, 혁신(T/F)활동, 협력사승인/관리, 삼성전자, 상성디스플레이, 베트남, 중국","품질 全분야 컨설팅 (품질기능 정립, 품질시스템 구축 및 품질혁신활동 추진 등)","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1963,영업 및 판매 전문가.,jinon14**,"영업/구매/유통, 경영전략/신사업","온라인, 오프라인, 채널, 마케팅, 홍보, 프로모션, 세일즈, 판매, 광고, 광학기기, 소형가전, IT제품, 해외직구, 카메라",1.국내 온/오프라인의 채널운영2.광고 및 홍보 마케팅 3.수입 및 수출회사(상사) 근무 경험(만 7년) 해외네트웍 활용가능4.일본 현지법인 6년 도합수입시판 경험 25년5.신설법인 대표이사 4년,"1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=1975,"인사평가 분야의 전문가(성과평가, 역량평가, 다면평가 등)",amatorch**,인사/총무,"인사평가, 성과평가, 역량평가, 다면평가, 역량면접, 역량모델링, 채용컨설팅, 승진컨설팅, 어세스먼트센터, 면접관, 리더십역량진단, 직무분석","1. 인사평가 제도 및 시스템을 회사의 특징과 상황에 맞춰 구축해 드립니다.2. 성과평가를 위한 제도 및 체계를 설계해 드립니다(MBO, BSC).3. 성과평가를 위한 KPI를 개발하고 적용할 수 있도록 도와드립니다.4. 계층별 직무별로 역량평가를 할 수 있는 체계를 구축해 드립니다.5. 다면평가 제도 및 시스템을 성공적으로 도입하고 운영할 수 있도록 도와드립니다.6. 회사의 전략적인 인적자원관리가 가능하도록 직무분석과 역량모델을 개발해 드립니다.7. 회사의 관리자들을 위한 리더십 역량을 객관적이고 정확하게 진단해 드립니다.8. 우수한 인재를 선발할 수 있는 채용시스템을 설계하고 우수 인재를 선발해 드립니다.","1일 ***,***"
